id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22981008,Agiassos Naxos Apartments,170375384,George,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),36.95776,25.43032,Entire home/apt,90,3,6,2019-08-27,0.41,5,199
22985385,Spitaki-Studio-Serifos,162005846,Evangelos,,Σερίφου (Seriphos),37.13285,24.50939,Entire home/apt,60,2,5,2019-09-01,0.31,1,267
22990054,Sperveri Enalio Villas Amoles,96701752,Christina,,Ρόδου (Rhodes),36.27119,28.15678,Entire home/apt,320,3,8,2019-09-10,0.50,5,349
22990138,Bohemian Guest Room in Villa Volcano,10168877,Joy,,Νισύρου (Nisyros),36.61029,27.13176,Private room,40,3,2,2018-09-17,0.13,2,333
22990581,villa near the sea with breathtaking view,170507045,Annita,,Σύρου - Ερμούπολης (Syros),37.39715,24.86912,Entire home/apt,390,5,10,2019-09-26,0.56,1,358
22990629,"Special Offer Superior Double Room in Skala, Patmos",160446136,Maria,,Πάτμου (Patmos),37.32185,26.54065,Private room,59,1,2,2019-07-12,0.66,5,0
22990745,"Classic Double Room in Skala, Patmos",160446136,Maria,,Πάτμου (Patmos),37.32205,26.54103,Private room,70,1,0,,,5,120
22990779,"Classic Double Room with Sea View in Skala, Patmos",160446136,Maria,,Πάτμου (Patmos),37.32002,26.54088,Private room,80,1,0,,,5,120
22990798,"Superior Double Room in Skala, Patmos",160446136,Maria,,Πάτμου (Patmos),37.32051,26.53938,Private room,90,1,0,,,5,120
22990845,"Superior Double Room with Garden View in Skala, Patmos",160446136,Maria,,Πάτμου (Patmos),37.3209,26.54046,Private room,100,1,0,,,5,120
22991006,Bohemian Flat in Villa Volcano,10168877,Joy,,Νισύρου (Nisyros),36.6108,27.1332,Entire home/apt,80,3,2,2018-08-02,0.14,2,63
22991278,Liama Villa,9700636,My Rental Homes,,Μυκόνου (Μykonos),37.44621,25.43672,Entire home/apt,1239,6,0,,,117,213
22991340,Hillside Villa with view to Kolona,28225766,Gerasimos Voutsinas Sa,,Κύθνου (Kythnos),37.39687,24.40333,Entire home/apt,170,3,1,2018-08-18,0.07,1,364
22991929,"Antonis Home, city of Rhodes",170518391,Antonis,,Ρόδου (Rhodes),36.41872,28.22768,Entire home/apt,64,1,16,2019-08-17,1.03,1,0
22992321,Villa Paradiso 10 bedrooms,44831216,Nelson,,Μυκόνου (Μykonos),37.41591,25.37168,Entire home/apt,555,3,0,,,89,207
22994838,Scorpios Room No 3,168146762,Flora/Vasilis,,Θήρας (Santorini),36.42402,25.43519,Hotel room,50,1,89,2019-09-20,5.29,7,160
22996392,Lovely apartment in Mykonos Town with amazing view,38884142,Eva,,Μυκόνου (Μykonos),37.44668,25.32979,Entire home/apt,120,1,90,2019-09-28,4.93,1,0
22997364,Two Bedroom Apartment Side Sea View,167148530,S. Piertzovanis & Sia O.E.,,Πάρου (Paros),37.12253,25.2311,Private room,98,3,1,2018-05-01,0.06,7,1
22998102,Standard Double Sea View Room,167148530,S. Piertzovanis & Sia O.E.,,Πάρου (Paros),37.12208,25.23103,Private room,65,3,2,2019-08-08,0.14,7,0
22998718,Standard Double Economy Room,167148530,S. Piertzovanis & Sia O.E.,,Πάρου (Paros),37.12268,25.23141,Private room,46,3,8,2019-09-23,0.48,7,1
22999553,ΔΩΜΑΤΙΟ  ΣΤΟ ΚΟΥΦΟΝΗΣΙ,170588526,Δεσποινα,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),36.93348,25.60002,Entire home/apt,90,2,15,2019-09-24,3.78,1,18
22999915,Nereides House,6071575,Asimenia,,Κέας (Kea),37.64453,24.2914,Entire home/apt,400,2,1,2018-09-16,0.08,2,362
23000023,Studio Double Sea View,167148530,S. Piertzovanis & Sia O.E.,,Πάρου (Paros),37.12089,25.22962,Private room,65,3,8,2019-09-07,0.51,7,1
23000432,Studio Double Pool View,167148530,S. Piertzovanis & Sia O.E.,,Πάρου (Paros),37.12271,25.2299,Private room,55,3,4,2019-08-06,0.26,7,0
23000874,Studio Triple Pool View,167148530,S. Piertzovanis & Sia O.E.,,Πάρου (Paros),37.12275,25.22985,Private room,65,3,4,2019-09-21,0.25,7,0
23011319,Mykonos Town Stylish 2 Bedroom Villa with Pool,170713013,Suzanne,,Μυκόνου (Μykonos),37.44413,25.32686,Entire home/apt,320,2,19,2019-09-05,1.15,1,325
23012581,Home of Lilies,126243923,Antonios,,Θήρας (Santorini),36.42585,25.44162,Entire home/apt,450,1,28,2019-09-21,1.64,2,16
23013115,Cute ‘Prive’ home.,24990619,Maravelaki,,Κέας (Kea),37.67061,24.3419,Entire home/apt,90,1,11,2019-08-25,0.72,1,363
23013251,Bianca House with pool,35979759,Konstantinos,,Ρόδου (Rhodes),36.31588,28.10331,Entire home/apt,150,3,6,2019-09-14,0.38,4,289
23013412,GRDOMSAN401-2 Honeymoon Outdoor Private pool villa,4486574,Important Group,,Θήρας (Santorini),36.4393,25.42458,Entire home/apt,973,2,0,,,400,301
23014134,Evgenia's Studio1 is in the center of Folegandros,170730581,Evgenia,,Φολεγάνδρου (Folegandros),36.6292,24.9216,Entire home/apt,45,2,9,2019-08-03,0.46,3,178
23014264,Maria's Apartment,170734519,Ioannis,,Ρόδου (Rhodes),36.40925,28.15289,Entire home/apt,120,7,2,2019-08-13,0.15,1,324
23020030,Villa Romina - MV Group,1445967,Thanasis,,Πάρου (Paros),36.99324,25.14526,Entire home/apt,270,3,1,2019-08-24,0.79,46,347
23020350,Sea Breeze 2 Bedroom House Mikri Vigla Naxos,170781441,Konstandinos,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.02579,25.37348,Entire home/apt,65,1,0,,,1,365
23021672,"Villa Lindos Blue, private pool & perfect sea view",14239807,James,,Ρόδου (Rhodes),36.08093,28.07323,Entire home/apt,292,7,1,2018-09-26,0.08,1,66
23022730,Beach House!,170818524,Andreas,,Τήνου (Tinos),37.64793,25.05816,Entire home/apt,100,4,7,2018-08-31,0.44,1,281
23027949,Jewel Blue villa: Private Beachfront Oasis!,7211794,Greg,,Ρόδου (Rhodes),36.05792,27.97745,Entire home/apt,100,4,11,2019-09-26,0.68,18,84
23029269,Tinosερφhouse,170884547,Antonis,,Τήνου (Tinos),37.53291,25.16573,Entire home/apt,18,30,1,2019-03-04,0.14,2,333
23030098,Asomatos house with a view,48942484,Δημητρα,,Κω (Kos),36.84827,27.21042,Entire home/apt,75,4,22,2019-09-20,1.43,1,254
23031472,"Iconic seafront villa in Poseidonia, Syros island",39800632,Ioannis,,Σύρου - Ερμούπολης (Syros),37.43677,24.89697,Entire home/apt,850,5,0,,,28,92
23034736,Sea Soul beach front,170900741,Manolis,,Ρόδου (Rhodes),36.20797,28.14004,Entire home/apt,100,3,21,2019-09-27,1.36,1,190
23037151,ΝΙΚΟΣ 2,71923392,Nick,,Πάρου (Paros),37.00329,25.21209,Entire home/apt,80,3,12,2019-08-31,0.80,2,193
23049044,"Apartment Behind the Castle, Chora Naxos.",74145707,Νίκος,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.1066,25.37839,Entire home/apt,30,3,8,2019-09-13,3.20,2,303
23049891,Seaside beach house,171075840,Ta,,Άνδρου (Andros),37.85818,24.93577,Entire home/apt,300,3,1,2018-08-26,0.07,4,270
23050423,GRPMASAN401- 4 Bedroom Mansion in Oia,4486574,Important Group,,Θήρας (Santorini),36.46073,25.37396,Entire home/apt,730,2,0,,,400,284
23050524,Sunrise beach house,171075840,Ta,,Άνδρου (Andros),37.85775,24.93545,Entire home/apt,320,3,1,2018-08-24,0.07,4,269
23050808,Seaview beach house,171075840,Ta,,Άνδρου (Andros),37.85607,24.93585,Entire home/apt,350,2,7,2019-08-31,0.48,4,270
23052420,Serifos Kalo Ampeli  homm Unique Seafront Villa,29927830,Homm ®,,Σερίφου (Seriphos),37.12788,24.49432,Entire home/apt,300,3,5,2019-08-23,0.36,6,28
23053541,Skaloto Studios,171101959,Βασίλης,,Σίφνου (Sifnos),36.99554,24.71957,Entire home/apt,78,4,2,2019-08-05,0.13,2,7
23055496,Lucia Villa (122547),48866007,Rental Escapes,,Μυκόνου (Μykonos),37.43912,25.41899,Entire home/apt,1090,3,0,,,4,365
23056184,Sophies Boutique Home,100361614,Maria,,Καλυμνίων (Kalymnos),36.99013,26.93227,Entire home/apt,150,2,18,2019-09-17,1.06,2,294
23057953,Kappas Villa (122544),48866007,Rental Escapes,,Μυκόνου (Μykonos),37.48432,25.35997,Entire home/apt,1420,3,0,,,4,365
23058333,Dandy Cave Villa-Deluxe Villa For Couples&Families,171151643,Nikos,,Θήρας (Santorini),36.3615,25.44672,Entire home/apt,270,1,7,2019-09-12,0.43,1,289
23058616,Ocean View Mykonos,168095953,Theodore,,Μυκόνου (Μykonos),37.41221,25.31887,Entire home/apt,290,3,7,2019-08-31,0.47,24,365
23059105,Modern studio with AC & terrace 5 min from beach 2,128890038,Maria,,Ρόδου (Rhodes),36.45161,28.22133,Entire home/apt,65,2,0,,,3,120
23059450,The Aegean Blue Villa,8124614,Helena,,Μυκόνου (Μykonos),37.46619,25.36676,Entire home/apt,2500,2,8,2018-11-17,0.44,13,365
23059476,Villa White (122545),48866007,Rental Escapes,,Μυκόνου (Μykonos),37.48667,25.36035,Entire home/apt,1900,5,0,,,4,365
23059828,Modern studio with AC & terrace 5 min from beach 1,128890038,Maria,,Ρόδου (Rhodes),36.4517,28.22009,Entire home/apt,65,2,5,2019-09-05,0.36,3,105
23059996,Sunshine Mykonos Suite,168095953,Theodore,,Μυκόνου (Μykonos),37.4112,25.31595,Entire home/apt,600,3,4,2019-09-26,0.27,24,270
23060833,Breathtaking Blue Breeze,168095953,Theodore,,Μυκόνου (Μykonos),37.41194,25.318,Entire home/apt,300,7,0,,,24,56
23064779,depis suites double room Naxos town,46200384,Zoulis  Evangelos-Giannis,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.09991,25.37472,Hotel room,24,1,0,,,52,364
23064822,Blue Dolphin House,69639392,Thalia,,Τήνου (Tinos),37.53341,25.2158,Entire home/apt,180,3,7,2019-09-03,0.47,1,179
23065400,depis suites saint george triple room,46200384,Zoulis  Evangelos-Giannis,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.09993,25.37651,Hotel room,27,1,13,2019-07-24,0.73,52,365
23065446,Naxos Plaka beach sea view apartment,46200384,Zoulis  Evangelos-Giannis,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.04117,25.38078,Entire home/apt,75,1,0,,,52,333
23066219,Filizi Vacation Home,168341618,Paros Vacation,,Πάρου (Paros),37.12738,25.2751,Entire home/apt,90,6,5,2019-07-30,0.37,6,32
23067057,Grand 3 bedroom Villa with outdoor plunge pool,87898565,Porto Fira Villas,,Θήρας (Santorini),36.41825,25.43188,Entire home/apt,300,2,11,2018-08-11,0.29,3,89
23067134,The Penthouse with private terrace and jacuzzi,87898565,Porto Fira Villas,,Θήρας (Santorini),36.41708,25.43062,Entire home/apt,750,2,10,2018-12-21,0.26,3,91
23067227,Maisonette with indoor jetted tub in downtown Fira,87898565,Porto Fira Villas,,Θήρας (Santorini),36.41819,25.43139,Entire home/apt,750,2,5,2018-11-04,0.26,3,94
23067275,St George beach apartment II,42048131,Eleni,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.10013,25.37461,Entire home/apt,80,5,11,2019-09-15,0.76,2,151
23070076,Deep Blue Mykonos,168095953,Theodore,,Μυκόνου (Μykonos),37.41184,25.31855,Entire home/apt,350,5,3,2019-07-05,0.21,24,270
23071529,Blue Heaven Mykonos,168095953,Theodore,,Μυκόνου (Μykonos),37.4136,25.316,Entire home/apt,450,5,0,,,24,146
23072128,Villa ERATO private Pool Mykonos 9 Muses,103862239,Provis Rentals And His Team,,Μυκόνου (Μykonos),37.42338,25.32824,Entire home/apt,175,1,9,2019-07-18,0.58,18,243
23072913,"Tou Mikrou Voria, Traditional Cycladic Villa",77169078,Christina,,Άνδρου (Andros),37.89248,24.75149,Entire home/apt,180,2,2,2019-09-04,0.16,1,357
23075678,"XENOS VILLA 3  , WITH PRIVATE POOL NEAR THE SEA",11809926,Maria,,Κω (Kos),36.88141,27.19346,Entire home/apt,400,5,2,2019-08-25,0.13,3,174
23081206,Casa Castle Antiparos,171389728,Giorgos,,Αντιπάρου (Antiparos),37.04007,25.07849,Entire home/apt,130,1,17,2019-09-26,1.08,1,164
23081663,INO HOTEL A03,162972715,Dorina,,Θήρας (Santorini),36.37858,25.48463,Hotel room,60,2,7,2019-09-12,0.42,20,248
23082163,INO HOTEL A05,162972715,Dorina,,Θήρας (Santorini),36.37902,25.48413,Hotel room,90,1,1,2018-10-30,0.09,20,27
23083100,Luxurious Apt in the ❤️ of Tinos,91966766,George,,Τήνου (Tinos),37.53941,25.16181,Entire home/apt,140,2,20,2019-09-27,1.08,1,356
23083659,"Traditional house in Chora-Serifos, great seaview",149403554,Katerina,,Σερίφου (Seriphos),37.1557,24.50725,Entire home/apt,100,3,13,2019-09-02,0.89,1,13
23084041,EXOCHI HOLIDAY HOUSES,171414652,Niki,,Κω (Kos),36.88864,27.25798,Entire home/apt,30,3,7,2019-09-09,0.49,3,0
23084245,Fantastic villa with a panoramic sea view,73286975,Maria,,Κέας (Kea),37.65122,24.39537,Entire home/apt,320,4,1,2019-08-31,1,48,241
23084755,Traditional family house in Sifnos,63517074,Yannis,,Σίφνου (Sifnos),36.98831,24.67886,Entire home/apt,125,4,7,2019-09-25,0.46,1,349
23087054,Our house,171447259,Panagiotis,,Πάρου (Paros),37.0504,25.24587,Entire home/apt,60,5,0,,,1,363
23087962,private room in a traditional greek house,171458185,Rasta,,Ρόδου (Rhodes),35.96728,27.86114,Private room,30,3,11,2018-09-14,0.72,3,333
23089016,Mikri Vigla Naxos Double studios Maroulis,171465263,Vasilis,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.02559,25.37546,Private room,25,1,6,2019-09-13,0.34,2,0
23090084,Mikri Vigla Naxos Triple Studio,171465263,Vasilis,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.02662,25.37069,Private room,45,1,5,2019-07-28,0.31,2,365
23090563,Elena's house with panoramic view,171485658,Ελενη,,Κιμώλου (Kimolos),36.79194,24.57456,Entire home/apt,120,1,18,2019-08-27,1.21,2,106
23094787,INO HOTEL A06,162972715,Dorina,,Θήρας (Santorini),36.37734,25.48474,Entire home/apt,45,1,3,2019-05-21,0.19,20,175
23099363,Tramonto Villa,130565842,Dimitris,,Κω (Kos),36.84918,27.20618,Entire home/apt,219,1,16,2019-07-31,1.02,3,81
23099999,"Beach Front House At Potamia, Kythnos Island",171595830,Marina,,Κύθνου (Kythnos),37.45949,24.43229,Entire home/apt,175,3,11,2019-09-08,0.73,1,0
23100136,Λιμανι 2,115294174,Spyros,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),36.93095,25.60078,Private room,35,1,19,2019-09-16,1.18,3,180
23102756,Naxos M. Vigla beachfront house with sea view,46200384,Zoulis  Evangelos-Giannis,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.02174,25.37322,Entire home/apt,99,1,1,2018-08-29,0.08,52,169
23103740,Bioclimatic Stone Built Villa,171637662,Fontina,,Κέας (Kea),37.66168,24.38358,Entire home/apt,300,2,0,,,1,188
23104726,"Dryades, Twin room with sea view",137342566,Evi,,Πάρου (Paros),37.00792,25.22098,Hotel room,50,3,22,2019-09-21,1.68,4,62
23111462,Traditional stone cottage,171724905,Τερεζα,,Σύρου - Ερμούπολης (Syros),37.39596,24.88834,Entire home/apt,35,4,10,2019-08-10,0.67,1,87
23112171,CASA D'ARGENTO,171732369,Anna,,Θήρας (Santorini),36.38367,25.45867,Entire home/apt,250,1,1,2018-06-17,0.06,2,177
23113520,Villa Amaryllis by Mykonos Pearls,31709464,MykonosPearls,,Μυκόνου (Μykonos),37.43294,25.30669,Entire home/apt,900,1,1,2018-09-03,0.08,62,197
23113845,Utopia Guesthouse Daedalus,169883978,Alexandros,,Θήρας (Santorini),36.35319,25.47303,Hotel room,46,2,29,2019-09-15,1.77,3,16
23115948,Αλώνι experience,171761816,Aris,,Τήνου (Tinos),37.61621,25.12691,Entire home/apt,80,5,3,2019-08-08,0.83,1,364
23116108,GRMYMMY401-2 Central Two Bedroom Pool Suite,4486574,Important Group,,Μυκόνου (Μykonos),37.44871,25.33609,Entire home/apt,2750,2,0,,,400,365
23116255,Amazing Mountain Retreat with PLUNGE POOL,171718535,Amit,,Πάρου (Paros),37.07877,25.21886,Entire home/apt,100,5,7,2019-08-24,0.49,1,54
23116561,casa d'Argento elisabetta,171732369,Anna,,Θήρας (Santorini),36.38421,25.45918,Entire home/apt,125,1,1,2018-06-27,0.07,2,179
23117049,EXOCHI HOLIDAY HOUSES,171414652,Niki,,Κω (Kos),36.88782,27.25797,Entire home/apt,60,3,3,2018-08-26,0.21,3,347
23117267,Maravelia Mare,156775470,Sophia,,Σύμης (Symi),36.62098,27.8201,Entire home/apt,300,2,0,,,1,333
23117954,Studio Alitana - Flower Bed,170523811,Christina,,Θήρας (Santorini),36.46121,25.37575,Entire home/apt,255,1,1,2018-10-04,0.08,7,185
23118132,Villa Dori,142951676,Χαρά,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.18653,25.49482,Entire home/apt,450,3,1,2018-08-24,0.07,9,29
23118215,Aris Caves | Apartment Xenia - Hospitality,170523811,Christina,,Θήρας (Santorini),36.4604,25.37629,Entire home/apt,360,1,2,2019-08-18,0.43,7,182
23118286,Aris Caves | Apartment Fournos - Old Oven,170523811,Christina,,Θήρας (Santorini),36.46071,25.37654,Entire home/apt,430,1,0,,,7,191
23118440,Aris Caves | Studio Gonia - Corner,170523811,Christina,,Θήρας (Santorini),36.46264,25.37605,Entire home/apt,320,1,3,2019-07-28,0.63,7,186
23118591,Aris Caves | Suite Patari - Gallery,170523811,Christina,,Θήρας (Santorini),36.46254,25.37588,Entire home/apt,445,1,10,2019-09-15,0.20,7,147
23118717,Aris Caves | Superior Studio Folia - Nest,170523811,Christina,,Θήρας (Santorini),36.46121,25.37599,Entire home/apt,350,1,3,2019-08-15,0.21,7,161
23118879,Deluxe Studio Kallisti - The Beauty,170523811,Christina,,Θήρας (Santorini),36.46037,25.37789,Entire home/apt,475,1,2,2019-07-24,0.14,7,169
23119179,Light Blue Suite,168095953,Theodore,,Μυκόνου (Μykonos),37.4121,25.31783,Entire home/apt,350,3,2,2019-07-11,0.13,24,239
23122881,House in vineyard,171819429,Δημήτρης,,Θήρας (Santorini),36.34408,25.45211,Entire home/apt,97,4,24,2019-09-13,1.49,1,3
23123957,Villa Ioanna Blue,132219662,Maria,,Τήνου (Tinos),37.5557,25.13137,Entire home/apt,55,1,21,2019-09-25,1.12,5,178
23125128,Cozy studio for 2 over the Aegean Blue,171840960,Lena,,Κέας (Kea),37.64347,24.29136,Entire home/apt,58,2,18,2019-09-01,1.00,2,0
23125199,"Parian Filoxenia Villa, Mikri Santa Maria Beach",171839424,Rossi,,Πάρου (Paros),37.13377,25.27912,Entire home/apt,150,2,24,2019-09-19,1.50,1,1
23127081,Amelia: Beachfront relaxation as never experienced,132270316,Mary,,Κέας (Kea),37.65793,24.3014,Entire home/apt,120,4,12,2019-09-02,0.76,2,26
23134526,Villa Lela,28912151,Christina,,Θήρας (Santorini),36.46167,25.38902,Entire home/apt,300,2,9,2019-07-01,0.49,6,352
23135377,P House,171935180,Konstantina,,Πάρου (Paros),37.08377,25.14663,Entire home/apt,150,2,12,2019-08-17,0.84,1,263
23136077,Traditional Villa RELAX (Spacious 3-Bedroom Villa),95217717,Barbara,,Μήλου (Milos),36.71909,24.49425,Entire home/apt,200,3,28,2019-09-15,1.75,1,221
23136156,Aquaria Villa Santorini,171939087,George,,Θήρας (Santorini),36.41334,25.45027,Entire home/apt,700,1,1,2018-09-23,0.08,1,161
23138443,GRPSMY401- 1 Luxury 3 Bedrm Villa w/ Private Pool,4486574,Important Group,,Μυκόνου (Μykonos),37.42902,25.33324,Entire home/apt,1070,3,0,,,400,213
23139498,Ermoupolis1834 Traditional&Stone-yard house,47841965,Eugenia,,Σύρου - Ερμούπολης (Syros),37.44582,24.94409,Entire home/apt,60,2,4,2018-09-09,0.28,2,151
23140053,Gloria's house,171973092,Gloria,,Μυκόνου (Μykonos),37.44744,25.32837,Entire home/apt,150,3,26,2019-09-21,1.67,1,167
23140722,KATOI,16993607,Kalliopi,,Θήρας (Santorini),36.38588,25.44467,Entire home/apt,75,3,15,2019-08-17,0.83,2,0
23140911,"Luxurious Minimal Villa Meli, Tourlos Mykonos Town",52631443,Anastasia,,Μυκόνου (Μykonos),37.45903,25.33567,Entire home/apt,1000,3,2,2019-05-19,0.19,13,23
23141572,Villa Dionysos,171986049,Antonios,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.11702,25.43465,Entire home/apt,150,3,0,,,1,334
23143298,Beautiful studio near the beach../1st floor,33425948,Michel/Stavros,,Πάρου (Paros),36.99762,25.13638,Entire home/apt,24,10,7,2019-08-23,0.47,6,365
23145775,Curiosity. Seaside Eco-Living for 2,9985001,Edwardos,,Σύρου - Ερμούπολης (Syros),37.39225,24.89404,Private room,60,3,1,2018-07-05,0.07,5,364
23146206,villa Diafani,165616530,Eirini,,Καρπάθου (Karpathos),35.75498,27.21043,Entire home/apt,140,3,4,2019-07-31,0.30,2,111
23146438,Friendship. Family Luxury Eco-Living,9985001,Edwardos,,Σύρου - Ερμούπολης (Syros),37.39204,24.88894,Private room,80,3,0,,,5,364
23153537,GRPSMY401-2 Honeymoon Suite with Private Pool,4486574,Important Group,,Μυκόνου (Μykonos),37.4277,25.33303,Entire home/apt,666,1,0,,,400,303
23153909,GRPSMY301-1 Deluxe 2 bdrm Central Location villa,4486574,Important Group,,Μυκόνου (Μykonos),37.42748,25.33337,Entire home/apt,848,3,0,,,400,304
